geneID,id,essential
PBXIP1,10795,0
CLDN1,10796,1
PYGO2,10797,0
HIPK1,10798,1
LENEP,10799,0
DCST2,10800,0
DCST1,10801,0
COL6A3,10802,0
INAVA,10803,0
YY1AP1,10804,1
KBTBD8,10805,0
TAFA4,10806,0
EOGT,10807,0
LMOD3,10808,0
NAXE,10809,0
POGLUT1,10810,0
SLC22A15,10811,0
CCKAR,10812,0
IGFN1,10813,0
ATP1A1,10814,1
SLC15A2,10815,0
EIF4E3,10816,0
PROK2,10817,0
TEX55,10818,0
LRRC58,10819,0
FSTL1,10820,0
LMOD1,10821,0
ELF3,10822,1
PDCL2,10823,0
TMEM183A,10824,1
TMEM169,10825,0
IGFBP7,10826,1
TRIM46,10827,1
KRTCAP2,10828,1
CXCR1,10829,0
ARPC2,10830,1
TSACC,10831,0
CCT3,10832,1
TMEM79,10833,1
SSR2,10834,1
RNF25,10835,0
STK36,10836,0
ADORA1,10837,0
NEK10,10838,0
CCDC141,10839,0
FEV,10840,0
CRYBA2,10841,1
IHH,10842,0
CIP2A,10843,1
EOMES,10844,0
CWC22,10845,1
AZI2,10846,0
TGFBR2,10847,1
RETNLB,10848,1
ANKZF1,10849,0
HDAC11,10850,0
FCRL4,10851,0
TRAT1,10852,0
FBLN2,10853,0
GLB1L,10854,0
STT3B,10855,1
CHCHD4,10856,1
DPPA2,10857,0
NFASC,10858,0
FCRL1,10859,1
SGO2,10860,0
SERPINI1,10861,0
CLASP2,10862,1
SUCLG1,10863,1
NUAK2,10864,0
SPTA1,10865,0
PRKCI,10866,1
MNDA,10867,1
PYHIN1,10868,0
IFI16,10869,0
AIM2,10870,0
EFHB,10871,0
EIF5A2,10872,1
SLC2A2,10873,1
RPL22L1,10874,1
FABP1,10875,0
PPM1L,10876,1
ICA1L,10877,0
CTLA4,10878,0
ICOS,10879,1
RYBP,10880,0
PPP4R2,10881,1
CD200R1,10882,0
GTPBP8,10883,1
NEPRO,10884,1
SPICE1,10885,1
CCDC191,10886,0
CADPS,10887,0
NKX6-1,10888,0
CDS1,10889,0
WDFY3,10890,0
COX18,10891,1
PTPN13,10892,1
SYNPR,10893,0
ALB,10894,0
C3orf49,10895,0
C4orf36,10896,0
THOC7,10897,1
ATXN7,10898,0
PSMD6,10899,1
PRICKLE2,10900,0
ADAMTS9,10901,0
PPM1K,10902,0
ERICH6,10903,0
CLRN1,10904,0
GMPS,10905,1
TIPARP,10906,1
CCNL1,10907,1
PTX3,10908,0
HESX1,10909,1
DCLK3,10910,1
SLMAP,10911,1
RPL9,10912,1
RPL9P7,10913,1
RPL9P8,10914,1
RPL9P9,10915,1
SMIM14,10916,1
RPP14,10917,1
ABHD6,10918,0
DNASE1L3,10919,0
CFAP20DC,10920,0
RBM47,10921,0
APBB2,10922,0
IL17RE,10923,1
IL17RC,10924,0
CRELD1,10925,0
PRRT3,10926,0
FANCD2OS,10927,0
PCOLCE2,10928,0
U2SURP,10929,1
MTMR14,10930,0
TTC14,10931,0
CXCL3,10932,0
CXCL5,10933,1
PPBP,10934,0
PF4,10935,0
MTHFD2L,10936,1
CXCL1,10937,1
RCHY1,10938,1
PLSCR2,10939,1
CCDC158,10940,0
CPA3,10941,0
GYG1,10942,0
HPS3,10943,0
TM4SF18,10944,0
TOPBP1,10945,1
RYK,10946,1
SNRK,10947,1
TCF23,10948,0
DNAJC5G,10949,1
UCN,10950,0
ZNF513,10951,0
SLC4A1AP,10952,0
PLB1,10953,1
SPDYA,10954,0
KIAA1143,10955,0
KIF15,10956,1
TGM4,10957,0
WDR43,10958,1
ZDHHC3,10959,0
CDCP1,10960,0
CLEC3B,10961,1
SLC6A20,10962,0
LZTFL1,10963,0
FYCO1,10964,0
CCR1,10965,0
RTP3,10966,0
LRRC2,10967,0
ELP6,10968,1
FBXO40,10969,1
DTX3L,10970,0
ZNF148,10971,1
NMNAT3,10972,0
SMIM12,10973,0
ZMYM6,10974,0
TPRA1,10975,0
YEATS2,10976,1
GRIK3,10977,0
ZC3H12A,10978,0
MEAF6,10979,1
SNIP1,10980,1
DNALI1,10981,0
POLR2H,10982,1
KLF15,10983,0
CFAP100,10984,0
CAMK2N2,10985,0
LIPH,10986,0
TMEM41A,10987,0
RPN1,10988,1
SENP2,10989,1
HEYL,10990,0
IFT122,10991,0
RHO,10992,1
RFC4,10993,1
RPL39L,10994,0
BAP1,10995,1
TKT,10996,1
PRKCD,10997,1
RFT1,10998,1
SFMBT1,10999,0
GNL3,11000,1
PBRM1,11001,0
UVSSA,11002,0
TASOR,11003,0
ARHGEF3,11004,0
SLBP,11005,1
LRPAP1,11006,1
ZDHHC19,11007,0
SLC51A,11008,1
UBXN7,11009,1
RNF168,11010,1
PIGX,11011,0
MELTF,11012,0
OTOP1,11013,0
S100P,11014,0
ABLIM2,11015,0
EXO5,11016,0
CLDN19,11017,0
C1orf50,11018,0
ERMAP,11019,0
ZNF691,11020,0
AIMP1,11021,1
SGMS2,11022,0
METAP1,11023,1
DNAJB14,11024,0
H2AZ1,11025,1
EMCN,11026,0
SLC9B1,11027,0
SLC9B2,11028,0
BDH2,11029,0
PGRMC2,11030,1
CDC25A,11031,1
CAMP,11032,1
ZNF589,11033,0
FBXW12,11034,0
PLXNB1,11035,0
CCDC51,11036,1
ATRIP,11037,1
SHISA5,11038,0
SPRY1,11039,0
BSN,11040,0
APEH,11041,0
INTU,11042,1
RNF123,11043,0
HSPA4L,11044,0
MFSD8,11045,1
ABHD18,11046,0
CAMKV,11047,1
MON1A,11048,0
MST1R,11049,0
RAD54L2,11050,1
TEX264,11051,0
GRM2,11052,1
DUSP7,11053,0
POC1A,11054,1
PPM1M,11055,0
ETNPPL,11056,0
WDR82,11057,1
PITX2,11058,1
C4orf3,11059,0
PRSS12,11060,0
NDST3,11061,1
HMGB2,11062,0
SAP30,11063,0
SCRG1,11064,0
HAND2,11065,1
MAD2L1,11066,1
ANXA5,11067,1
SMIM43,11068,0
ADAD1,11069,0
MAP9,11070,0
GUCY1A1,11071,0
FBXO8,11072,0
CEP44,11073,1
HPGD,11074,0
ASB5,11075,0
C4orf45,11076,0
TMEM144,11077,1
GASK1B,11078,0
NPY1R,11079,0
NPY5R,11080,0
NAA15,11081,1
IL15,11082,0
FAM160A1,11083,0
ARFIP1,11084,0
ICE1,11085,1
HHIP,11086,0
ANAPC10,11087,1
ABCE1,11088,1
OTUD4,11089,0
LSM6,11090,1
TMEM184C,11091,0
PRMT9,11092,0
ITGA2,11093,0
MOCS2,11094,0
SLC45A2,11095,1
EDIL3,11096,0
TMEM161B,11097,0
ELOVL7,11098,1
NDUFAF2,11099,0
ZNF474,11100,0
LMBRD2,11101,0
RANBP3L,11102,0
NIPBL,11103,1
RNF180,11104,0
ADGRV1,11105,0
SLC25A46,11106,0
STARD4,11107,0
PGGT1B,11108,1
F2RL2,11109,0
CCDC112,11110,1
ANKRD33B,11111,0
CMBL,11112,0
C5orf63,11113,0
PRRC1,11114,0
F2RL1,11115,0
AGGF1,11116,1
WDR41,11117,0
PRDM9,11118,1
NDUFS4,11119,1
SCGB3A2,11120,0
SPINK1,11121,0
HTR4,11122,0
ESM1,11123,0
GRPEL2,11124,0
CDC20B,11125,0
ARSK,11126,0
RHOBTB3,11127,1
GPX8,11128,1
TIGD6,11129,0
SPZ1,11130,0
SERINC5,11131,0
ENPP6,11132,0
CAGE1,11133,0
CASP3,11134,1
PRIMPOL,11135,0
ERAP1,11136,0
ERAP2,11137,0
CMYA5,11138,0
EGFLAM,11139,0
CFAP97,11140,0
TMEM174,11141,1
CARTPT,11142,1
RICTOR,11143,1
TENT2,11144,0
EBF1,11145,1
ANKRA2,11146,1
UBLCP1,11147,0
FAM170A,11148,0
UTP15,11149,1
TLR3,11150,0
KLKB1,11151,0
NSA2,11152,1
GFM2,11153,1
TERT,11154,0
SLC6A18,11155,0
CCDC127,11156,0
FOXQ1,11157,0
ADGRF2,11158,0
ACSL6,11159,0
IL3,11160,1
CSF2,11161,1
SEPTIN8,11162,0
SHROOM1,11163,0
GDF9,11164,0
UQCRQ,11165,1
LEAP2,11166,1
GJB7,11167,0
SLC35A1,11168,1
GRIK2,11169,0
CGAS,11170,0
FABP7,11171,0
TLX3,11172,1
TXLNB,11173,0
CITED2,11174,1
CALHM4,11175,0
TBXT,11176,0
CREBRF,11177,0
DCBLD1,11178,0
SFXN1,11179,0
SAMD3,11180,0
TMEM200A,11181,0
IL22RA2,11182,1
DACT2,11183,0
PDSS2,11184,1
SPATA48,11185,0
STXBP5,11186,0
H2AC1,11187,1
IL31RA,11188,1
ANKRD55,11189,0
RAET1E,11190,0
PI16,11191,0
TBX20,11192,1
DAGLB,11193,0
KIAA0895,11194,0
STK17A,11195,1
TRA2A,11196,1
GALNT10,11197,0
SAP30L,11198,0
RPS14,11199,1
HCN1,11200,0
MYOZ3,11201,0
COG5,11202,1
NEUROD6,11203,0
BMT2,11204,0
GPR85,11205,0
SLU7,11206,1
RP9,11207,0
PTTG1,11208,1
CAMLG,11209,1
BMPER,11210,0
RELL2,11211,0
KCNK5,11212,1
KIF6,11213,0
ZNF12,11214,0
SLC29A4,11215,0
TEX47,11216,0
STEAP1,11217,0
CDCA7L,11218,0
SP8,11219,0
MIOS,11220,1
ELAPOR2,11221,0
USP49,11222,1
SYTL3,11223,0
IQUB,11224,0
HEY1,11225,0
ZNF704,11226,0
FABP5,11227,0
SHH,11228,1
TAGAP,11229,0
COL1A2,11230,0
FNDC1,11231,0
CHMP4C,11232,0
SLC13A4,11233,1
PGAM2,11234,1
BRI3,11235,0
LMTK2,11236,0
SLC35G3,11237,0
CTSB,11238,1
SOX17,11239,0
DLC1,11240,0
ADCY1,11241,1
C8orf48,11242,0
SUN3,11243,0
C7orf57,11244,0
HNF4G,11245,1
PEX2,11246,0
RAD21,11247,1
SLC30A8,11248,0
MED30,11249,1
TNFRSF11B,11250,0
SBSPON,11251,1
PHKG1,11252,0
EN2,11253,0
KCNV1,11254,1
CSMD3,11255,0
SPIDR,11256,1
ORC5,11257,1
DEFA5,11258,1
DNAAF5,11259,0
DEFA4,11260,0
DEFA6,11261,0
OSGIN2,11262,0
DEFB1,11263,0
SUN1,11264,0
OXR1,11265,0
TMEM74,11266,0
GPR146,11267,0
GPER1,11268,0
UNCX,11269,0
TMEM184A,11270,1
NOS3,11271,0
SPAG11B,11272,0
MICALL2,11273,1
CA3,11274,0
INTS1,11275,1
CDK5,11276,1
SLC4A2,11277,0
SLC7A13,11278,0
FASTK,11279,1
TMUB1,11280,0
FMC1,11281,0
GBX1,11282,0
PHAX,11283,1
ALDH7A1,11284,1
FOXK1,11285,1
COX6C,11286,0
OSR2,11287,0
YWHAZ,11288,1
BAALC,11289,0
FZD6,11290,1
CTHRC1,11291,0
SLC25A32,11292,1
DCAF13,11293,1
DCSTAMP,11294,0
TP53INP1,11295,0
INTS8,11296,1
VIRMA,11297,1
FREM1,11298,1
GEM,11299,1
PDP1,11300,0
TMEM67,11301,0
WASHC5,11302,1
RPP25L,11303,1
FAM219A,11304,0
SMRP1,11305,0
SNAPC3,11306,1
MYORG,11307,0
NUDT2,11308,0
TMEM65,11309,0
PSIP1,11310,1
CCDC171,11311,1
UBAP1,11312,1
DIRAS2,11313,0
SYK,11314,1
NIPSNAP3B,11315,0
ABCA1,11316,0
NFIL3,11317,0
LETM2,11318,0
METTL2B,11319,0
PRKACG,11320,1
FXN,11321,1
ZMAT4,11322,0
NKX6-3,11323,0
TMEM71,11324,0
MAMDC2,11325,1
PRSS37,11326,0
CPA6,11327,0
C8orf34,11328,0
TMC1,11329,0
ALDH1A1,11330,0
KDM1B,11331,0
HGSNAT,11332,0
RASEF,11333,0
GKAP1,11334,0
KIF27,11335,0
C9orf64,11336,0
HNRNPK,11337,1
SSMEM1,11338,0
SVEP1,11339,1
TRPV6,11340,1
LLCFC1,11341,0
ANKS6,11342,0
FBP1,11343,0
PGAP4,11344,0
ZHX1,11345,0
CFAP47,11346,0
CYBB,11347,0
DYNLT3,11348,1
METTL27,11349,1
MID1IP1,11350,0
SHOC1,11351,1
CXorf58,11352,0
KIAA1958,11353,0
PTCHD1,11354,0
RNF183,11355,0
ASB11,11356,0
PCDH19,11357,0
PIGA,11358,1
VEGFD,11359,1
OR1Q1,11360,0
OR1K1,11361,0
STRBP,11362,0
CLDN3,11363,1
GAPVD1,11364,0
CARD19,11365,0
WNK2,11366,0
ATP7A,11367,0
ZNF367,11368,0
NLGN4Y,11369,0
HDX,11370,0
NDUFB6,11371,1
AQP7,11372,0
NOL6,11373,1
AQP3,11374,0
TRMT10B,11375,0
VCP,11376,1
PIGO,11377,0
STOML2,11378,1
BRWD3,11379,0
SLITRK5,11380,0
MELK,11381,1
ARMC3,11382,0
OTUD1,11383,0
ARHGAP12,11384,0
FAT3,11385,0
DEUP1,11386,0
HECTD2,11387,0
SLC7A3,11388,1
FBXO33,11389,0
INTS6L,11390,0
GPR101,11391,0
CLDN2,11392,0
LRFN5,11393,0
LRRC18,11394,0
SPTSSA,11395,1
WRN,11396,1
MARCHF8,11397,0
TSHR,11398,0
CFL2,11399,0
SUGT1,11400,1
GTF2A1,11401,1
ZCCHC24,11402,1
PGM2L1,11403,0
PHYHIPL,11404,0
SLC16A9,11405,0
FOLR2,11406,0
INPPL1,11407,1
PHOX2A,11408,0
MBL2,11409,0
GJB2,11410,1
CRYL1,11411,1
REEP3,11412,0
HEPACAM,11413,0
SKA3,11414,1
MICU2,11415,0
DDIAS,11416,0
PCF11,11417,1
PKNOX2,11418,0
RPL10L,11419,0
LRR1,11420,1
RPL36AL,11421,1
DNAAF2,11422,1
DEPP1,11423,0
MAGEC3,11424,1
ZNF22,11425,1
KLHDC2,11426,0
EML5,11427,0
NEMF,11428,1
RPUSD4,11429,1
ARF6,11430,1
TTC8,11431,0
TMEM63C,11432,0
NGB,11433,0
NOXRED1,11434,0
CDX2,11435,1
AMER2,11436,0
AKR1E2,11437,0
KBTBD6,11438,0
SSX5,11439,0
SSX3,11440,0
OTX2,11441,1
FAAH2,11442,0
DRGX,11443,1
NUDT5,11444,1
DACT1,11445,0
OXGR1,11446,0
UCMA,11447,0
BEND7,11448,0
ATP5F1C,11449,1
PRPF18,11450,1
TAF3,11451,1
VSTM4,11452,0
VDAC2,11453,1
SOHLH1,11454,0
COMTD1,11455,1
SLC18A2,11456,0
PDZD8,11457,1
ZNF503,11458,0
ABRAXAS2,11459,0
QSOX2,11460,0
FAM204A,11461,1
NSD1,11462,0
PRDX3,11463,1
ENOX2,11464,0
GHITM,11465,0
CLEC1B,11466,0
SNAPC4,11467,1
TMEM52B,11468,0
PMPCA,11469,1
ENTR1,11470,0
FRMD7,11471,0
AK8,11472,1
SPACA9,11473,0
TSC1,11474,1
GFI1B,11475,1
HPRT1,11476,1
BORCS5,11477,0
DIPK1B,11478,0
ZMYND19,11479,0
STOX1,11480,0
RET,11481,0
DDX21,11482,1
BMS1,11483,1
STK32C,11484,1
JCAD,11485,0
OR4K2,11486,0
FUNDC2,11487,0
PIP4P1,11488,0
METTL17,11489,1
SLC39A2,11490,0
NDRG2,11491,0
RNASE7,11492,0
ARHGEF40,11493,1
NSMF,11494,0
ZNF219,11495,0
C12orf50,11496,0
CASP7,11497,0
PPP1R36,11498,0
BTNL9,11499,0
CCDC186,11500,0
VWA2,11501,1
METTL3,11502,1
SALL2,11503,0
PRAP1,11504,0
TRUB1,11505,0
ERICH6B,11506,0
CYP2C19,11507,0
ZFYVE1,11508,0
C10orf82,11509,0
HSPA12A,11510,0
FRAT1,11511,1
UBTD1,11512,1
ANKRD2,11513,1
E2F7,11514,0
ARHGAP42,11515,1
ISCA2,11516,1
OTOGL,11517,0
LARGE2,11518,0
PACSIN3,11519,0
TTC7B,11520,1
SLC39A13,11521,1
PSMC3,11522,1
RAPSN,11523,1
AGBL2,11524,1
TC2N,11525,0
CPSF2,11526,1
SMCO2,11527,0
MOAP1,11528,0
IFI27L1,11529,0
IFI27,11530,0
SERPINA12,11531,0
CLMN,11532,1
PDZRN4,11533,0
SLC6A5,11534,1
CCDC38,11535,0
NELL1,11536,0
PTER,11537,0
C1QL3,11538,0
CACNB2,11539,0
HACD1,11540,0
ARL5B,11541,0
SMCO4,11542,0
CEP295,11543,1
KCNC2,11544,0
TAF1D,11545,1
ABTB2,11546,0
R3HCC1L,11547,0
AMOTL1,11548,1
HTRA1,11549,0
LIPC,11550,1
CEP57,11551,1
TCP11L2,11552,0
PASD1,11553,0
SPRED1,11554,0
TMCO5A,11555,1
GPR176,11556,0
JAM3,11557,0
IL25,11558,1
CMTM5,11559,0
GLB1L3,11560,0
ADAMTS15,11561,0
SVOP,11562,0
SPATA19,11563,0
GPT2,11564,0
AMN,11565,0
RAB8B,11566,0
IKBIP,11567,0
RPUSD2,11568,0
HIF1AN,11569,0
NDUFB8,11570,1
ZFYVE19,11571,1
PPP1R14D,11572,1
SPINT1,11573,1
FBN1,11574,0
AVPR1A,11575,0
C16orf78,11576,0
DEPDC4,11577,0
LRTM2,11578,0
OPN1MW2,11579,0
BRD7,11580,1
CKB,11581,1
TRMT61A,11582,1
BTRC,11583,1
POLL,11584,1
BAG5,11585,0
DPCD,11586,1
LARP6,11587,0
API5,11588,1
ASPG,11589,0
ZNF319,11590,0
HPS6,11591,1
SENP8,11592,0
NOLC1,11593,1
ALKBH3,11594,1
COPS2,11595,1
GABRB3,11596,0
SPIC,11597,0
TBATA,11598,1
SGPL1,11599,1
FRS2,11600,1
CCT2,11601,1
PCBD1,11602,0
ARIH1,11603,1
C16orf71,11604,1
CLMP,11605,1
SCN3B,11606,0
COX11,11607,1
ZNF202,11608,0
FAM227B,11609,0
STXBP4,11610,0
CYYR1,11611,0
CUL5,11612,1
MYRFL,11613,0
WBP1L,11614,0
BORCS7,11615,0
C2,11616,1
PLEKHF1,11617,0
TMEM100,11618,0
ANAPC16,11619,0
SMPD1,11620,0
APBB1,11621,1
SYNPO2L,11622,1
NUDT13,11623,0
MFI,11624,0
TRIM44,11625,1
CCDC182,11626,0
ILK,11627,1
TAF10,11628,1
TPP1,11629,0
DCHS1,11630,1
NETO1,11631,0
MSS51,11632,1
CYB5A,11633,0
USP54,11634,0
RAG1,11635,1
POTED,11636,0
IFTAP,11637,0
WDR88,11638,0
OR10A5,11639,0
OR2D2,11640,1
ATP9B,11641,0
PPFIBP2,11642,0
MOGAT2,11643,0
CYB5R2,11644,0
SERPINB7,11645,0
GARRE1,11646,1
SERPINB8,11647,0
TUB,11648,0
RIC3,11649,0
LMO1,11650,0
IDH3A,11651,1
WDR72,11652,0
CRABP1,11653,1
PLD4,11654,1
ZMAT1,11655,1
XRRA1,11656,0
TRIM66,11657,0
RNF169,11658,0
RPL27A,11659,1
DENND2B,11660,0
CDYL2,11661,0
TMEM130,11662,0
PRTG,11663,0
CENPN,11664,1
AKIP1,11665,1
ATMIN,11666,1
C16orf46,11667,0
TMEM41B,11668,1
PKD1L2,11669,0
LEO1,11670,1
ZNF143,11671,1
TMX3,11672,1
MFAP4,11673,0
WEE1,11674,1
MAPK7,11675,1
PRKCB,11676,1
HDGFL3,11677,0
NDST2,11678,0
MCM7,11679,1
CLEC3A,11680,0
CCDC68,11681,0
CLEC4E,11682,0
ZNF3,11683,0
CLEC4D,11684,0
ZSCAN21,11685,0
RIMKLB,11686,0
A2ML1,11687,1
BEAN1,11688,1
TK2,11689,1
TMED3,11690,0
SLC38A8,11691,0
SEC11C,11692,0
CPLX4,11693,0
GALR1,11694,0
TMEM135,11695,1
IQCD,11696,0
NDEL1,11697,0
CENPV,11698,0
CDH16,11699,1
RRAD,11700,0
CIAO2B,11701,1
CFAP52,11702,0
HSP90B1,11703,1
MC4R,11704,0
BLCAP,11705,0
SERPINB12,11706,1
CHRFAM7A,11707,0
ATF7IP2,11708,0
MMP10,11709,0
TVP23A,11710,0
BEX3,11711,0
TMPRSS5,11712,0
COG1,11713,1
PLEKHA7,11714,0
ZNF606,11715,0
B2M,11716,0
ZNF592,11717,1
GOLM2,11718,1
HTR3A,11719,0
NNMT,11720,0
ACSM1,11721,0
AP1G1,11722,0
SLFN5,11723,0
CATSPER2,11724,0
BMERB1,11725,0
MARF1,11726,1
SAAL1,11727,0
YPEL4,11728,0
PPIB,11729,1
LDHC,11730,0
CIAO2A,11731,1
LDHAL6A,11732,0
FAM111A,11733,0
PCLAF,11734,1
KIF7,11735,0
LDHD,11736,0
PLIN1,11737,1
PEX11A,11738,0
TMEM170A,11739,0
MESP1,11740,0
ANPEP,11741,0
SCNN1G,11742,0
RBPMS2,11743,0
NAV2,11744,1
ANKDD1A,11745,1
GLYATL1,11746,0
LAS2,11747,1
DCTN5,11748,1
TERF2IP,11749,1
PLK1,11750,1
CLPX,11751,1
GPR182,11752,1
ZBTB39,11753,1
CACNG2,11754,0
TAC3,11755,0
MYO1A,11756,0
CHP2,11757,0
NEMP1,11758,0
OR4D6,11759,0
NAB2,11760,0
VPS39,11761,1
STAT6,11762,0
PATL1,11763,1
ATP23,11764,0
ELFN2,11765,0
STX3,11766,0
MRPL16,11767,1
PIP4K2C,11768,0
MTMR10,11769,0
YWHAB,11770,0
NMES1,11771,0
SCG5,11772,0
GREM1,11773,1
NYAP1,11774,0
TSC22D4,11775,0
MS4A6E,11776,0
MS4A7,11777,1
MS4A14,11778,0
MS4A5,11779,1
DIS3L,11780,1
CCNDBP1,11781,1
EPB42,11782,0
TGM6,11783,0
SMAD3,11784,1
MS4A8,11785,0
CCDC178,11786,0
MS4A15,11787,0
MAP1A,11788,0
RCCD1,11789,1
AKTIP,11790,0
MAPRE2,11791,0
EVA1C,11792,0
TCP10L2,11793,0
MARS1,11794,1
MBD6,11795,0
CNPY4,11796,0
PDIA3,11797,1
NUDT21,11798,1
NAT16,11799,0
TERB2,11800,0
NKX3-1,11801,0
SGSM1,11802,0
DUSP18,11803,1
TEF,11804,1
MEI1,11805,0
B4GALNT2,11806,0
PBX3,11807,0
GNGT2,11808,0
PHB,11809,1
SNRPD1,11810,1
TTC16,11811,0
SUN5,11812,0
SAMD14,11813,0
PIP5KL1,11814,0
BPIFB6,11815,0
TMEM92,11816,0
FAM102A,11817,0
ACSF2,11818,0
GOLGA2,11819,0
TRUB2,11820,1
COQ4,11821,1
SLC27A4,11822,0
URM1,11823,1
CERCAM,11824,0
DOLPP1,11825,1
CCDC103,11826,0
ENDOG,11827,1
TBC1D21,11828,1
PRRX2,11829,0
UGT1A6,11830,0
C15orf39,11831,1
ISLR2,11832,0
SP2,11833,1
PRR15L,11834,0
COQ7,11835,1
GPRC5B,11836,0
CRK,11837,1
FIMP,11838,0
GOLGA6C,11839,0
FBXO22,11840,0
TBC1D2B,11841,0
NOD2,11842,0
SNX20,11843,0
LOXHD1,11844,0
KATNAL2,11845,0
HDHD2,11846,0
ZNF91,11847,0
IGF2,11848,1
RNF214,11849,1
CDK12,11850,1
DPEP2,11851,0
DUS2,11852,0
POP5,11853,1
ENGASE,11854,0
RBFOX3,11855,0
ATP5MG,11856,1
CD3D,11857,0
TBC1D16,11858,1
TEPSIN,11859,0
MYO5B,11860,0
ART5,11861,1
ACAA2,11862,0
STIM1,11863,0
RRM1,11864,1
OR51E2,11865,0
TRIM68,11866,0
MMP26,11867,0
OR51I1,11868,0
OR51Q1,11869,0
FN3K,11870,1
PRRT2,11871,0
ZNF23,11872,0
IRGQ,11873,1
ZNF226,11874,0
ZNF180,11875,0
PPP2R3B,11876,1
ZNF668,11877,0
ZNF646,11878,1
VKORC1,11879,0
GNG8,11880,0
LPO,11881,0
CA4,11882,0
SMG8,11883,1
TPM4,11884,1
RAB8A,11885,1
GPX4,11886,1
MIDN,11887,0
JSRP1,11888,1
NIBAN3,11889,0
KLHL26,11890,0
GATAD2A,11891,1
MVD,11892,1
CDT1,11893,1
TRAPPC2L,11894,1
ANKRD11,11895,1
SPATA33,11896,0
RSKR,11897,1
PROCA1,11898,0
RPL13,11899,1
ZNF641,11900,0
LALBA,11901,0
CACNB3,11902,1
DHRS13,11903,0
TP53I13,11904,1
KMT2D,11905,1
CORO6,11906,0
RHEBL1,11907,0
TUBA1A,11908,1
TUBA1C,11909,1
ZNF610,11910,0
ZNF528,11911,0
ZNF701,11912,1
SERTAD3,11913,1
NCKAP5L,11914,0
RAB4B,11915,0
AQP2,11916,0
GPD1,11917,1
PROSER3,11918,0
CYP2S1,11919,1
AXL,11920,1
NFKBID,11921,0
TMC4,11922,0
ANKRD33,11923,0
LAIR1,11924,0
TTYH1,11925,0
LENG8,11926,1
CDC42EP5,11927,0
LAIR2,11928,1
TMEM145,11929,0
ZNF526,11930,0
TRAPPC9,11931,1
KIR3DL1,11932,0
NLRP7,11933,0
ZNF146,11934,0
ZNF283,11935,1
PPP1R14A,11936,0
SPINT2,11937,0
IMUP,11938,0
YIF1B,11939,0
DNAAF3,11940,0
PSCA,11941,0
ATCAY,11942,0
LY6D,11943,1
DAPK3,11944,0
EEF2,11945,1
TMIGD2,11946,0
CHAF1A,11947,1
UBXN6,11948,1
HDGFL2,11949,0
PLIN4,11950,0
SEMA6B,11951,0
ZNF444,11952,0
NXN,11953,0
TLCD3A,11954,0
GLOD4,11955,0
MFSD3,11956,0
GPT,11957,0
KIFC2,11958,0
SLC43A2,11959,0
RILP,11960,0
SERPINF2,11961,0
WDR81,11962,0
SRR,11963,1
TSR1,11964,1
TRPV3,11965,0
HSD11B1L,11966,1
CYB5D2,11967,0
GGT6,11968,0
C19orf48,11969,0
KLK1,11970,0
KLK4,11971,0
KLK2,11972,0
KLK5,11973,0
KLK6,11974,1
KLK11,11975,0
KLK13,11976,0
ZNF83,11977,0
KRT80,11978,0
KRT1,11979,1
ACER1,11980,0
OTUB1,11981,1
RCOR2,11982,0
ANGPTL4,11983,0
CD320,11984,0
SPRYD3,11985,1
IGFBP6,11986,1
SOAT2,11987,0
ZNF558,11988,0
CABP2,11989,0
NDUFV1,11990,1
CDK2AP2,11991,1
NUDT8,11992,1
TBX10,11993,0
PRDX2,11994,1
OR8J3,11995,0
OR5I1,11996,0
ZNF232,11997,1
MIS12,11998,1
CD300C,11999,1
CD300A,12000,0
TEKT1,12001,0
HID1,12002,1
MRPL58,12003,1
ATP5PD,12004,1
TMEM88,12005,0
EVPL,12006,0
SRP68,12007,1
MGAT5B,12008,1
TMC8,12009,1
TK1,12010,0
TMEM68,12011,0
CYP7A1,12012,0
GSDMA,12013,0
KRT24,12014,0
GHDC,12015,1
FAM234A,12016,0
SOST,12017,0
ZNF598,12018,1
RAB26,12019,1
MLST8,12020,1
E4F1,12021,1
DNASE1L2,12022,0
ECI1,12023,0
CASKIN1,12024,0
ABCA3,12025,0
KCTD5,12026,1
SRRM2,12027,1
ZNF597,12028,1
NLRC3,12029,0
SDHAF2,12030,1
DDB1,12031,1
VPS37C,12032,0
VWCE,12033,1
RAB3IL1,12034,1
BEST1,12035,0
FTH1,12036,0
BSCL2,12037,0
POLR2G,12038,1
SLC3A2,12039,1
PLAAT5,12040,0
SPINDOC,12041,1
ATG16L2,12042,1
C2CD3,12043,1
TRANK1,12044,0
TTC21A,12045,0
RPSA,12046,1
ENTPD3,12047,0
CTNNB1,12048,1
ULK4,12049,0
FADD,12050,1
LTBP3,12051,0
NAALADL1,12052,1
SAC3D1,12053,1
BATF2,12054,0
SLC22A11,12055,0
SF1,12056,1
MAP4K2,12057,1
MAJIN,12058,0
CCDC88B,12059,0
SCARA3,12060,0
PBK,12061,0
SCARA5,12062,0
PNOC,12063,1
COPS6,12064,1
PAFAH1B2,12065,0
ANKS3,12066,1
NUDT16L1,12067,1
KIAA1586,12068,0
RAB4A,12069,0
OR1F1,12070,1
OR2B2,12071,0
KCNJ4,12072,0
SETD5,12073,0
VASN,12074,0
FAM83B,12075,0
H3-4,12076,0
THAP9,12077,0
OR2C1,12078,0
