name,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12
YDR356W,0.855810026,0.887586097,0.928473194,0.762343903,0.820020497,0.746693869,0.628247281,0.605700215,0.516296784,1.029548804,1.249267379,1.183829824
YDR357C,3.207543373,7.981502692,6.942949931,6.046981176,6.152126948,5.809326013,3.942757766,2.831291199,1.99576962,2.345355352,2.262780905,2.684436083
YDR359C,1.700668374,3.136213382,3.188660542,2.454229037,2.693494876,2.429439942,2.159028451,1.383921981,1.345791539,1.207493266,1.239258488,1.49782749
YDR361C,0.661386927,0.325217207,0.506538679,0.6703071,0.812392751,0.919143577,1.151566148,3.209453424,2.134575804,0.913623075,0.966477156,1.340288758
YDR362C,1.165765385,1.021840393,0.976816197,1.12317578,1.041837852,0.941324691,1.040928225,0.977295697,1.656527678,1.493163307,1.394561609,1.628003438
YDR363W,0.467719138,0.448195507,0.594081859,0.687619408,0.566933652,0.641355058,0.727142036,0.848822892,0.675792138,0.515350819,0.478518883,0.563283423
YDR363W-A,5.30693388,6.568633239,5.859648069,5.978662014,6.047822634,6.076707204,4.916769822,5.028789997,4.215861956,5.172675927,5.018718243,5.753041744
YDR364C,1.13014857,1.166614731,1.370578408,1.276649674,1.367225647,1.592899004,1.483702819,2.32424581,2.101037065,1.224162022,1.166195134,1.1548328
YDR365C,0.511664122,0.920089463,1.159944217,0.964180291,0.894744456,1.393378417,1.161886493,3.306984424,3.907050371,1.130170226,1.138645132,1.1623016
YDR366C,0,0,0,0,0,0,0,0,0,0,0,0
YDR367W,1.395850063,1.52616326,1.312498053,1.765859962,1.427872658,1.591618419,0.951571564,1.802620808,1.60714821,1.943862994,1.626262307,1.799015363
YDR368W,3.923488617,5.485920111,5.219563802,6.125946522,5.794983625,6.444023291,4.914294879,4.784696261,2.389989019,3.750331481,3.288172007,2.520660242
YDR369C,0.553451499,0.687707742,0.702990055,0.799231847,0.824373305,0.823998113,0.706619909,0.490318437,0.344183028,0.437023034,0.623386036,0.495487442
YDR370C,0.654395918,0.886141221,0.962255339,1.100681424,1.060986519,1.284389357,0.941991567,0.976741652,1.265193264,0.857897162,0.9686083,0.983023942
YDR371W,0,0,0,0,0,0,0,0,0,0,0,0
YDR372C,0.961152653,1.048089027,1.195684433,1.071013828,1.065726598,1.24492832,0.919835905,1.025498052,1.350597183,1.345615148,1.319181323,1.39585789
YDR373W,4.40356032,4.499492804,5.194712957,5.473318736,5.519733111,6.488691648,5.079722086,4.704325437,4.64989837,4.873511791,4.723049959,4.883221626
YDR374C,0,0,0,0,0,0,0,0,0,0,0,0
YDR376W,3.577646176,1.778711995,1.462608616,1.332793077,1.296063026,1.295657476,1.358086586,1.425015291,2.022609035,2.877976815,2.446254095,2.664221048
YDR377W,14.05192948,15.9691693,13.39177195,11.90233835,10.17544937,10.06135877,7.185427348,6.994463285,10.24327374,11.96216997,11.02232043,12.26063029
YDR378C,2.421493093,1.875680725,2.474949837,2.122915427,2.742310047,2.981001775,1.613304496,1.733697971,2.441344539,3.794853687,3.243143717,3.407138904
YDR379W,1.49379468,1.514970739,1.461713513,1.596414646,1.503828287,1.480791926,1.061891138,1.070231954,1.240296244,1.307142019,1.123389483,1.110394955
YDR380W,5.047115485,6.003796577,5.78311793,4.33632803,4.033145666,3.54715085,3.05399251,2.185469309,0.60276103,0.786214968,1.051367184,1.456720034
YDR381W,16.30911382,12.66889636,12.21259022,11.51727136,11.74679088,9.768627485,8.593801498,8.586076895,13.57697646,12.52173646,11.77963193,10.80123075
YDR382W,36.67491595,18.19544188,26.47300529,24.98065821,26.88564618,27.35419719,33.49048996,42.73328273,56.69732666,43.11327298,41.59920883,35.43186569
YDR383C,0,0,0,0,0,0,0,0,0,0,0,0
YDR384C,39.47995631,50.87025833,49.34134547,44.1005249,45.46355184,39.20330302,38.29270935,24.46130498,8.982009569,3.410534302,4.572353204,5.390842597
YDR386W,0,0,0,0,0,0,0,0,0,0,0,0
YDR387C,0.615485151,0.474347879,0.524710178,0.443581581,0.476942609,0.404546261,0.507625689,0.370772292,0.462561627,0.580510259,0.531790853,0.506461869
YDR388W,12.25414149,13.83255609,14.21313667,13.40908146,12.9994065,11.31827577,11.90688387,9.438593708,9.581566969,9.507212956,9.406069598,8.280748844
YDR389W,1.434930603,1.502801617,1.429020206,0.982143819,0.975226521,0.991601467,0.920442303,0.944589376,0.966159543,0.915543933,1.145490726,1.484345118
YDR390C,1.333080868,1.605938037,1.384457271,1.266637286,1.381486257,1.32280763,1.06113867,1.174905678,1.019211292,1.291687568,1.563169042,1.69455266
YDR392W,1.009002666,1.017984311,0.882532755,0.927420477,0.869839946,0.81686157,0.694830517,0.727107763,1.136779586,1.01495564,0.668930491,0.991026839
YDR394W,4.656744559,6.190047741,6.947450161,6.856476148,6.435902119,6.260177295,7.638338566,5.391303857,6.121525129,5.567949454,3.737955729,4.607768536
YDR395W,0.900724689,0.44975085,0.69423147,0.898061792,0.974962572,1.189945619,1.207571844,3.759254813,4.116305033,1.991286437,1.671654662,2.107337475
YDR397C,2.165885091,3.224066496,3.580997308,3.154600859,3.803284725,3.906395435,3.041080157,4.258797407,2.720986128,2.135686358,2.057458321,2.826145013
YDR398W,0.257656331,0.181914583,0.460880975,0.469712208,0.512669861,0.790269474,0.97573787,7.937345266,3.449676931,0.671696583,0.838781843,1.017631094
YDR399W,5.318923632,2.452666362,5.044982274,5.477155844,5.645321051,6.10098664,5.768396855,12.80212721,16.23062261,6.969859441,6.100765069,8.266812802
YDR400W,1.169873953,0.526124974,0.508033067,0.623859545,0.556538632,0.567097942,0.474975804,0.91727376,1.712545315,2.130671501,1.592684349,1.573104024
YDR403W,0,0,0,0,0,0,0,0,0,0,0,0
YDR404C,3.753192742,5.155972958,5.281786919,4.65726916,4.355928182,4.380413691,3.767189423,4.590622107,5.926002026,4.122182528,3.996905883,3.629391194
YDR405W,5.530981382,4.45796744,3.475412289,2.656638066,2.282524983,2.430383603,2.268956105,1.610012333,3.657355388,4.011009852,4.085836252,4.252022584
YDR406W,2.463498195,2.494496504,1.417371869,1.476173242,1.421934346,1.532190323,1.612485091,1.02326713,1.143741747,1.276838819,1.211750309,1.550825477
YDR407C,2.732476393,2.283342202,2.813128312,2.681153139,2.64370966,2.609824657,2.692071676,1.717764775,2.20558242,2.954979897,2.82090489,2.725233555
YDR408C,5.135580063,3.005779664,3.029730161,2.619658232,2.815287034,2.661897023,2.83906579,4.971715053,13.83135796,6.910281658,5.331045151,5.431083997
YDR409W,1.072589199,1.415008306,1.253453851,1.249253074,1.06509165,1.116968989,1.007422626,0.711041311,0.975968222,0.736041487,0.718100786,0.836710036
YDR410C,1.362060348,1.118534386,1.212848465,1.333957115,1.483832002,1.606062095,1.515393098,1.567257524,2.205602567,1.835367958,1.501115918,1.493062218
YDR412W,0.363847335,0.289298912,0.348175973,0.307949921,0.349449386,0.370330353,0.426346342,1.756068627,1.749770999,0.657845457,0.675666233,0.673670828
YDR413C,0,0,0,0,0,0,0,0,0,0,0,0
YDR414C,0.500616729,0.305805027,0.357990483,0.24164108,0.354786605,0.367511441,0.309692174,0.330499113,0.518471966,0.704742432,0.692536414,0.62410148
YDR415C,1.773216605,1.251174013,1.352541169,1.192705035,1.289213816,1.118281722,1.322302779,1.821835478,2.518117587,2.076620062,1.872038642,1.587002277
YDR416W,1.139684419,0.830843051,1.007042209,0.944334646,1.005903145,0.923006574,1.046095689,1.370889227,1.376677513,1.116575917,1.130206188,1.078615109
YDR419W,0,0,0,0,0,0,0,0,0,0,0,0
YDR421W,0,0,0,0,0,0,0,0,0,0,0,0
YDR422C,1.366047978,1.649133603,1.960520784,1.650427341,1.669233799,1.750821431,1.554345131,1.621612748,1.932717681,1.570282181,1.617094954,1.638526042
YDR423C,2.505473852,2.258610964,2.396754503,2.051745296,2.185650428,2.081732313,2.108273307,1.662618558,2.535045226,2.367339531,2.15995717,2.041717728
YDR424C,10.58057817,15.03301875,13.79347674,12.57892386,12.90412267,11.38580513,8.915510019,8.955441157,8.109632969,9.581548374,7.39722538,9.244452475
YDR425W,1.478954951,1.659220298,1.913006504,1.96956106,1.851615389,1.632690112,1.556775649,1.048093855,1.156966309,1.105123798,0.640416632,0.984413882
YDR427W,7.830135186,11.38206418,11.94603284,11.10705694,9.079824926,10.10399977,9.192030272,7.618804614,8.830938498,8.434817791,5.911971331,7.722683271
YDR428C,1.987762253,1.090779285,1.331807335,1.701750755,1.738746643,1.989959319,2.052050233,3.447366873,3.036211411,2.727629185,2.319681406,2.478742599
YDR429C,8.615606944,5.672585806,6.364476522,5.616413276,5.845332464,5.807638645,6.934398492,14.43477472,18.75917975,10.55045287,9.382121404,9.698750814
YDR430C,3.994794607,3.210965713,1.886150042,1.533658068,1.518980781,1.607913137,1.46198829,1.090766112,2.09150058,3.353116671,2.930267096,3.366990328
YDR431W,0,0,0,0,0,0,0,0,0,0,0,0
YDR432W,6.755142212,4.495356878,5.578924974,6.201065382,5.677546422,6.334823132,6.211996555,14.72234503,17.79116917,10.7279164,6.861561775,8.085055669
YDR433W,15.43839804,10.05486997,10.79548391,13.11905575,11.96060388,12.64940961,11.87974612,27.09984747,28.82724444,19.76901118,18.01777268,16.89960162
YDR435C,2.685467203,3.516647895,2.843886614,2.769900719,2.399934769,2.786333402,2.128664414,1.255498052,1.244023601,1.544727842,1.582856814,1.760846496
YDR436W,2.203675985,3.506810665,3.190161864,3.153306087,2.841376066,2.940977732,2.28814888,1.473815361,1.596413493,1.563459992,1.347366889,1.525323113
YDR438W,1.751546701,1.48652029,1.313687285,1.166736841,0.924538911,0.997663538,0.81530265,0.580634634,1.617598295,1.709551652,1.907320936,2.087201913
YDR439W,0.592035651,0.590846856,0.649978657,0.576859752,0.565961252,0.611136307,0.549123744,0.700590968,1.049038033,0.690657119,0.582210203,0.643475413
YDR440W,0.818809042,0.427367638,0.567350467,0.562093149,0.603480439,0.462481658,0.540342748,0.52233542,0.848729114,1.327773174,1.036694209,1.02900521
YDR441C,4.148360411,2.955887238,3.692058802,3.611440817,3.496908665,4.067303498,3.632235527,5.907019059,5.602654616,4.713687738,4.593966643,4.68750755
YDR442W,0,0,0,0,0,0,0,0,0,0,0,0
YDR443C,1.868699988,2.284805457,2.070567926,1.74856627,1.68491292,1.658458551,1.666732351,1.159404337,1.202450434,1.456200481,1.334572832,1.390700976
YDR444W,1.320920626,1.146461447,0.949406763,0.850164453,0.784364522,0.708603064,0.775001327,0.821058989,1.105365892,1.249650558,1.570317388,1.400218487
YDR445C,0,0,0,0,0,0,0,0,0,0,0,0
YDR446W,0,0,0,0,0,0,0,0,0,0,0,0
YDR448W,0,0,0,0,0,0,0,0,0,0,0,0
YDR449C,0.318059132,0.218120262,0.370463312,0.439171265,0.43697377,0.543950915,0.560330093,3.111276746,2.281249245,0.889374018,0.962899466,1.116918008
YDR450W,0,0,0,0,0,0,0,0,0,0,0,0
YDR452W,4.90910395,6.404852867,5.223427454,4.642581304,4.823691527,4.374706745,3.985761007,3.46342357,2.652623097,3.726780176,3.679347356,3.714819829
YDR453C,1.26480035,2.47503821,1.3986245,1.431467255,1.304725885,1.417909384,1.344797452,1.02280281,0.587525447,0.700670262,0.75984627,0.762739221
YDR454C,16.83243974,10.37958241,9.297988575,9.582084974,9.63102595,8.504477501,10.02969551,15.77062066,19.4131279,12.51894442,13.74920972,13.37472916
YDR455C,0,0,0,0,0,0,0,0,0,0,0,0
YDR456W,3.100867192,3.389193058,3.28273352,2.922722896,2.772917509,2.728526513,2.620692889,1.831856648,2.542420308,2.931828181,2.726186117,2.636587143
YDR457W,5.405905088,7.536571026,7.588878473,7.247292201,8.047685464,8.028591474,6.123035272,6.342254003,5.760434946,5.987183889,6.263551235,6.946434657
YDR459C,1.042911887,1.02803417,0.929157297,0.945033173,0.970652481,1.211249669,1.088660062,1.34901166,1.742247224,1.192866564,1.127329707,1.123015284
YDR460W,1.803131898,1.603916764,1.634345968,1.576610645,1.74887526,1.536807696,1.498794635,1.849630634,2.370195866,1.73176523,1.272001028,1.6556983
YDR461W,0,0,0,0,0,0,0,0,0,0,0,0
YDR462W,5.583183289,3.833527804,2.743852218,2.50623258,2.000157118,2.18038702,2.012111108,1.39068983,3.667354425,4.528610707,4.288416386,4.997410456
YDR463W,2.450041175,3.309124152,3.924256563,3.491385301,3.020766815,3.742492914,3.6276052,4.417926153,4.302396139,2.553380966,2.516590993,2.429785888
YDR464W,1.728984078,1.858325203,1.908261537,1.70254608,1.540581941,2.016462167,1.740938465,3.143011292,2.475922585,1.599308372,1.822488467,2.064720869
YDR465C,1.479046186,0.731871645,1.175100843,1.206350247,1.485876759,2.297071854,3.055217346,10.59292293,7.852469762,1.332640131,1.678050955,2.234287302
YDR466W,2.053024093,2.510087371,2.954299847,2.69191885,2.481240511,2.583171844,2.515134732,2.176748991,1.647046884,1.549199343,1.243683616,1.399861654
YDR468C,1.590454618,1.482170661,1.402974168,2.094758391,1.586344719,1.98648723,1.068180084,1.531541626,1.844775041,2.207508167,2.186951915,2.207270185
YDR469W,0.867722432,0.658574601,0.487707257,0.651577592,0.473119746,0.654352834,0.451974173,1.179700414,0.893768926,1.111473858,1.202517788,1.081246555
YDR472W,0.846499205,0.632854939,0.890697718,0.99751548,0.953995049,1.173830271,1.149736921,2.216893236,1.927007635,1.417754173,1.369316022,1.347828706
YDR473C,1.400262396,1.359448512,1.802898486,1.769114614,1.782342672,2.117300987,1.649018566,1.815106472,1.997450074,1.707262238,1.584626674,1.706372381
YDR475C,0,0,0,0,0,0,0,0,0,0,0,0
YDR477W,5.113684972,6.662631512,5.616030852,4.883931478,4.818294843,4.72612381,4.052829186,2.883705298,4.513746421,4.086867253,3.362517437,3.909137169
YDR478W,0.633287549,0.39696302,0.420485735,0.437128772,0.54222552,0.657231043,0.600828886,2.221278071,1.283350587,0.837682029,1.012286425,1.064583143
YDR479C,3.360235691,4.243461132,4.006630023,3.468431393,3.294086138,3.227923314,2.786031485,1.576280157,2.118128777,2.832309167,2.606836875,2.360337973
YDR480W,1.828821182,1.21037368,0.987680237,0.7745742,0.726951778,0.726759593,0.715512434,0.527251135,1.119127293,1.803091645,1.958542903,1.709726175
YDR482C,1.015960217,0.668015142,0.566254775,0.473482489,0.461371054,0.460549782,0.530321886,1.864888152,1.286341349,0.760217031,0.793366134,0.78956459
YDR483W,6.302055518,6.175862471,5.606937091,5.365735531,5.387761752,5.143797239,4.731358528,7.90676387,8.9572889,6.774721304,5.525427024,5.133620739
YDR484W,0.758790473,0.649083614,0.552255054,0.495710969,0.423630883,0.436376035,0.376222466,0.329847257,0.56889677,0.736659268,0.571837743,0.676511943
YDR485C,0.907523771,0.992176533,1.07422173,1.083013336,1.049610019,1.084724982,1.168036819,1.252543727,1.047130823,0.840343893,0.919499119,0.75655367
YDR487C,8.776698908,6.089875539,5.86339124,4.969036738,5.217199961,4.975502809,5.831986268,6.87397337,4.735315005,5.995172977,6.964210351,6.709747473
YDR488C,1.880129457,2.141122023,1.443377336,1.193570097,1.236649036,1.146048029,1.329039494,2.187149763,0.647340417,1.723288337,1.992682338,1.748532017
YDR489W,0.477225433,0.519170562,0.476602683,0.440389047,0.401225338,0.409953982,0.474553585,1.073436479,0.970776975,0.879297515,0.806331913,0.627848307
YDR490C,1.751212994,2.991476695,2.826270262,2.08377564,2.194856524,2.08075122,1.807081342,0.977519075,1.823890467,1.529863715,1.257718683,1.384509643
YDR492W,3.719707648,6.440199057,6.648061117,5.829669635,6.042981148,6.387671789,6.716074467,5.932567914,5.89122804,6.488678455,5.047739824,5.264411926
YDR496C,0.267093484,0.213996976,0.411153773,0.394685636,0.485530347,0.65745004,0.713611543,3.239751796,2.366973519,0.599508623,0.633414368,0.823821445
YDR497C,39.19471232,33.22826068,38.0944252,31.29837608,25.49045817,21.29377174,18.05702527,21.76199213,19.15453529,17.74384403,27.42861366,31.6850268
YDR498C,2.381102244,2.671601772,3.054971854,2.857382059,2.65397207,2.59246707,2.812185685,2.528926293,3.175311565,2.409785747,2.017536084,1.92844669
YDR499W,0.935231467,1.048037608,1.081597348,1.157938759,1.172179302,1.29687802,1.090188881,0.862681866,0.865086278,0.845360915,0.774542828,0.855016669
YDR500C,22.20112991,16.97916031,25.79175568,27.34814517,27.98384348,27.60503324,24.0595754,37.47082583,45.6909523,33.85596975,29.59295718,28.84880829
YDR501W,0,0,0,0,0,0,0,0,0,0,0,0
YDR502C,18.51213551,5.173260689,11.63871511,11.38802211,6.673414866,7.033050696,6.226117293,14.5071586,16.36349424,13.44371192,20.17712498,19.85000101
YDR503C,0.493179798,0.497727573,0.471609096,0.450323015,0.436549157,0.539521754,0.50463597,0.410195668,0.843958557,1.122903347,0.836192648,0.537297785
YDR504C,8.356425285,10.19127592,10.58213838,10.39411672,8.512166977,9.261556625,7.543505033,4.728269815,5.680063566,5.083217144,5.912477017,5.947361151
YDR505C,2.419798771,2.888541381,2.9392097,3.013281663,2.468314171,2.964902242,2.12275664,1.492546638,1.635821501,1.896966457,2.095741709,2.139481624
YDR506C,1.339827259,0.932026783,1.217360497,1.296672225,1.570523818,1.460111459,1.661583662,1.286009391,0.818877498,0.981038789,0.999484519,0.981827676
YDR507C,1.939718763,1.040231387,1.451774637,0.964838326,0.736830175,0.818448464,0.83696109,0.811764131,2.576810598,4.286842346,3.263091167,3.384851774
YDR508C,2.226858377,1.515752792,1.277661006,1.24205339,1.264999648,1.66988794,1.70407633,7.355286918,5.332160036,0.821229299,1.165811718,1.732333541
YDR509W,0,0,0,0,0,0,0,0,0,0,0,0
YDR510W,7.231909116,7.1131471,6.818257491,6.20369037,5.524484157,5.896860599,5.314915498,5.694631895,6.335934162,7.428849697,6.992209276,6.869382381
YDR511W,8.270599842,6.758872827,4.161989371,3.377624353,3.298998038,3.48655208,2.708356937,2.256604234,3.504107634,6.792635123,6.36215353,7.120907307
YDR512C,7.614467621,9.896851541,8.764486788,8.524467945,8.013209343,8.502367974,5.89648819,5.937340895,4.285752296,6.38482666,5.184467951,5.887501399
YDR513W,16.80378214,21.69955126,21.75254885,20.12073835,20.45574697,19.55175845,17.80402819,12.8712635,10.87054777,12.91234875,11.86635113,10.92139276
YDR514C,0.503219217,0.591832708,0.590520104,0.449836472,0.565930327,0.524047037,0.466524521,1.880728106,1.266778906,0.782745302,1.131847978,1.240399996
YDR515W,1.661091526,1.184443196,1.029401998,0.882409791,0.901651621,0.841990511,0.80913039,0.866045634,0.992456436,1.553433219,1.739501198,1.790908098
YDR516C,12.61526903,8.642170906,5.515731494,5.137165705,4.863454024,4.071173588,4.000777801,2.221238216,5.490853628,7.76380078,6.570777893,6.613073031
YDR517W,3.517319043,3.125198444,2.532668432,2.410452445,2.131165902,2.102174242,2.217405319,1.814732591,2.915848653,3.15269812,2.666060924,2.566156705
YDR520C,0.957619925,0.908464849,1.086163978,1.239967585,1.361953616,1.246497115,1.006476641,1.141980171,1.188738108,1.171602448,1.218201001,1.305796027
YDR522C,0,0,0,0,0,0,0,0,0,0,0,0
YDR523C,0,0,0,0,0,0,0,0,0,0,0,0
YDR524C,0.587316116,0.637247463,0.592883388,0.726231376,0.71604981,0.685004751,0.595994363,0.560275217,1.197896361,0.807675064,0.732887169,0.941985409
YDR526C,0,0,0,0,0,0,0,0,0,0,0,0
YDR527W,0.447200547,0.488922695,0.599907567,0.565517217,0.524883389,0.68998156,0.943134745,2.744667331,1.007233143,0.530878941,0.630094339,0.849649688
YDR528W,0.317745174,0.367671584,0.347432728,0.414239794,0.349566778,0.437911818,0.506926616,0.458242297,1.570659796,0.87902691,0.742810269,0.662243714
YDR529C,35.95747757,35.03187307,33.666996,28.36310005,22.60491562,23.69653766,20.9854056,21.40783628,31.84661738,30.44625282,30.87122917,31.489453
YDR530C,1.905611634,1.700326721,1.321087042,1.14230744,0.897729735,1.098140756,1.20967102,1.131994168,1.714350064,1.635173241,1.465939164,1.59016943
YDR531W,7.89694039,7.812876225,8.63831679,8.742324511,8.534588656,10.0283308,9.569644612,10.14636104,6.437955062,6.99519523,7.483699957,8.443296114
YDR532C,0,0,0,0,0,0,0,0,0,0,0,0
YDR533C,8.701431116,7.053464095,10.57948113,17.31226953,19.56098397,23.24955877,26.10222562,26.62602298,17.96939945,10.54294586,8.492845853,7.246600946
YDR534C,0.779526114,0.978337725,0.883743068,1.044884642,0.818379978,0.758630872,0.554241588,0.348698556,0.587812503,0.390170147,0.419688483,0.394221882
